"","mfcc.1","mfcc.2","mfcc.3","mfcc.4","mfcc.5","mfcc.6","mfcc.7","mfcc.8","mfcc.9","mfcc.10","mfcc.11","mfcc.12","Genre"
"1045",173.445826557453,6.5047207567069,-12.8535415477439,23.72614108865,-27.0769538974494,25.8202504603762,-22.812261848725,19.1666716631332,-17.3740060096258,12.4515334551435,-8.87077830150919,4.36650185175502,"rock"
"1049",173.594046339888,14.1186181216302,-21.9581282498326,15.3953203729345,-20.6605942031267,17.0138573728762,-10.5033422953005,22.7848856954499,-14.4595744477856,9.91197237351788,-2.9259414300119,8.71713456509024,"rock"
"1050",173.46656453563,11.3651224513375,-15.8773564806731,19.9915735455057,-20.9726225072947,24.3276153842927,-20.1189586850264,17.2180418374088,-13.3423040840076,12.2500629249523,-5.0957461298005,6.92037429264477,"rock"
"1051",176.6590170235,10.3255517350034,-15.9065410148263,20.4094812893305,-23.7351448002348,25.3853347806622,-22.4491613880239,21.2672870259794,-12.5684249722914,11.1911759475102,-6.81022719586028,7.6705696204404,"rock"
"1054",177.494563499054,13.4971590665712,-18.5526078681943,16.2611857000147,-22.7966345531787,20.6755708513744,-18.3768555114445,22.7423626597902,-15.2545381958896,11.2664525894937,-6.68688990651335,9.11019166223204,"rock"
"1055",166.173013888824,6.28242211709673,-9.01527914087595,18.8971987604455,-9.80633545266894,18.719032936895,-14.4512230919537,15.6024557714029,-13.9508810102591,17.7327383453834,-11.9593812937221,12.3358535177997,"rock"
"1057",178.148646439332,10.5886621700122,-13.3364641632263,17.0315742674202,-7.26695196272978,19.071884495331,-17.1919926332454,14.4850392070166,-18.0300525196444,14.8965280411505,-14.3556013388787,11.5364876103049,"rock"
"1064",185.567852020076,1.49761799790244,-6.78482484154068,11.087511554422,-13.7818901931823,11.6960305415824,-11.0116491117148,12.7982020305117,-9.46055997804453,13.5155633467472,-13.7356022099168,13.8722283100899,"rock"
"1065",184.505016992361,1.13166928092665,-4.39080232148516,9.97650635136791,-9.68306284752884,13.7954359307597,-11.6904045609358,12.0522788573778,-10.0929264235952,9.57402362544959,-12.5711030327726,14.2399222868336,"rock"
"1067",168.385503316559,11.5190760364262,-14.9756006447385,22.107128485913,-18.1182242186968,21.4832725204961,-14.9912190236017,17.6015249324577,-12.0547572959224,12.9779285911491,-7.55061042158659,1.8039270079757,"rock"
"1068",176.292871368478,12.5191900258209,-20.7847938363339,22.2132105430469,-20.3484260865487,18.4249042367477,-21.0558381622635,15.7319037144544,-8.48023475342564,11.5694527789033,-3.98224989205866,8.45701990114581,"rock"
"1074",149.705184885909,11.2134730690279,-6.32954290923214,19.9569305217178,-11.1183575572774,19.0314741899509,-12.8859698589432,15.1668472574867,-11.9338350736753,7.58905801740364,-3.96079004831724,2.06874188214409,"rock"
"1078",164.587103828787,10.0781098543244,-11.0350024111077,21.214223653335,-21.2608407155216,23.7305246336525,-19.7653152090617,10.7396967711287,-15.3308680613422,11.5879859662196,-12.3454667151125,-3.70948336664846,"rock"
"1081",168.51389874723,9.39370519177243,-14.7005055508688,21.5483060745333,-19.504674155691,23.4107785088765,-18.6512836624616,16.3575957766688,-11.599919997602,11.6019964000145,-13.5874312211508,2.20450736092543,"rock"
"1082",174.561717381752,10.1905412799137,-16.1320677986562,20.4171172434011,-25.0054486003547,22.9931300907788,-20.301186243404,20.0125489084957,-14.794070428059,10.2656997263258,-9.5116881451637,2.85103492570079,"rock"
"1086",172.389419653947,12.3582309847909,-12.6707339823488,19.9982055601102,-25.5298151093363,21.3800240458665,-18.1819645726954,19.582342462383,-10.2767162508833,12.5119751285344,-8.55637323018182,3.6877205318945,"rock"
"1092",179.330747344639,6.16466344216834,-9.28354185860503,9.82450077899378,-14.9117978524791,15.26603854835,-16.1709540702183,10.1235103372096,-15.7087573505579,12.0004465743461,-20.5107060626344,9.89165483331823,"rock"
"1102",175.570978712403,13.3949625057071,-17.8507704457602,19.4563805323089,-16.7955503630184,24.2019190432009,-20.1823000378362,15.8750179195107,-13.7853667858653,11.0825107463023,-7.99620631593922,7.30021450833853,"rock"
"1105",164.471798473192,7.45950073512425,-13.0061978268006,22.413688079784,-20.1586117993112,23.2309907283257,-16.4410610902842,18.4400733081459,-16.6823410995285,8.07504118954039,-5.41215505815491,5.42447469026525,"rock"
"1106",157.403498580465,5.54599068748517,-8.22367097464026,25.2619124353353,-15.1362783353927,23.8955942875531,-17.8589177051786,16.8326099232256,-14.663212702751,9.93580906509983,-10.1687817024371,5.17098930002409,"rock"
"1109",171.23517344452,11.7506976969009,-13.8435039905469,15.8658836886451,-28.5639238208855,24.0682967139612,-19.5742354760605,18.3655987389124,-15.6251117303094,1.04918748676386,-12.7870698791416,-2.51073578178215,"rock"
"1113",176.789328384244,10.9773336670847,-15.1983600660011,19.0507419973339,-20.4728427303846,26.5468636178464,-21.8631299958066,20.7820439766519,-16.9345967227836,9.50841383585315,-9.05921750036841,6.86310370726944,"rock"
"1121",169.800297956652,3.4466967390873,-14.0617757939499,15.9757587208192,-15.0938915345026,17.6248894268096,-14.8146113452236,14.5874968852876,-15.5840393179837,16.557410289814,-10.8374160463878,13.9835894069365,"rock"
"1126",181.679878445461,2.24273874823594,-12.2820361508207,15.8170143414844,-15.1567707357538,18.710323365297,-14.4941624440571,21.4090591499524,-18.3695152471088,13.0919528247946,-14.8584539195627,14.6389828126783,"rock"
"1128",178.800242081938,0.79194305679418,-1.72760319193414,13.1559715750122,-14.0351769415621,20.1385668249076,-13.7535414118297,13.447124161834,-13.5520370501508,13.0942057417064,-13.168020324177,14.3100538911795,"rock"
"1131",179.592667922959,2.38986452053555,-2.30883175599823,10.4224358846721,-14.3111657337148,19.2345303708094,-13.0492215458605,14.5481652801632,-14.2802429170375,12.2982107481904,-14.5629339473696,16.3688177489344,"rock"
"1134",170.358767468745,8.00998730876763,-11.404931738861,23.5615307312453,-18.9887005964538,29.1315230160562,-21.2272589137073,17.2259762542898,-18.4136232669719,13.3766995439892,-8.21241896775027,5.96116031044845,"rock"
"1136",172.492680811926,10.3000929463803,-12.0228987520457,20.9303491644436,-22.0410314429301,25.4316934646061,-22.1008803864265,18.9520169304087,-13.990398734247,13.3603106414698,-10.6456106184648,5.08089702289354,"rock"
"1137",172.321835063463,9.09553745110384,-12.3011528662589,21.0978766381465,-22.4352687268287,27.9747182882563,-21.1553331104645,18.8098983414632,-15.5277022906498,13.6116142907059,-8.61996918290425,6.17055492351656,"rock"
"1142",167.495071271616,12.0962645838553,-12.5013658521175,18.5646023406298,-19.4940075269259,21.3328461057104,-20.0734813717987,14.0768334167369,-14.2197983369238,14.2909743981236,-10.0748849839211,1.96596543832314,"rock"
"1147",166.900896799771,4.69611564930849,-15.6516506051606,25.5428237684481,-22.0217581739381,27.727404370703,-18.5657819374203,9.37693054759497,-20.0101568024334,8.61039425056559,-5.23025582248657,3.09430794359355,"rock"
"1158",165.735844023231,10.2358553272466,-14.8684223989979,19.646152833241,-15.0787990158557,25.0912610423283,-12.7908191071052,20.5299634902635,-13.34129668847,10.1140709872102,-9.44462059469181,6.53158093068332,"rock"
"1162",171.569808747785,14.3515841027415,-16.0959962138893,14.9914946261219,-21.1957466253751,21.3467890809772,-20.809233970402,16.0777226719397,-14.5015666644413,8.74834769257066,-5.39341296127003,6.66537609696606,"rock"
"1163",173.209703686582,13.2009614462275,-13.8958694109478,17.6662413826082,-15.8149789969993,24.6971539177873,-23.0010233342534,16.0769625490742,-19.9599199220155,14.1141158591612,-14.2923986782906,4.97513004282182,"rock"
"1171",181.176741541111,14.8715639880007,-20.9441970882145,18.4725271387465,-19.8290608092603,20.5887161204218,-22.4614050052859,20.7543436503645,-13.8281064000495,7.44034805442289,-6.54875256961057,3.86044577501448,"rock"
"1172",181.410804365859,10.4892718348421,-20.8459900060672,19.2538690593023,-20.4566011849293,24.5510322342313,-22.7337777766732,24.917071721496,-15.1343037728548,12.9075256195014,-9.71312363942874,6.30133964336944,"rock"
"1173",181.378726709397,13.6283627074753,-20.8983979394992,18.0742427258017,-19.2645658235344,20.0696070024139,-22.1303526947689,20.5575873567803,-14.0797816691755,9.43327181763153,-6.07887049021199,4.07866041314273,"rock"
"1175",172.521081741445,9.16945524506522,-6.78733398269219,4.18725306523691,-11.7932668254029,12.5179713339005,-14.1410558126299,15.9289086996253,-10.0796912297374,8.7423976813406,-12.1920563891164,14.4957568298153,"rock"
"1182",178.522365496353,10.5587749507891,-20.0307648599258,16.9452784029105,-22.5950350317304,25.0246318927669,-16.8854545277516,20.5976482868312,-16.5902977530666,12.7674105704307,-8.5460075461906,7.61062847066805,"rock"
"1189",171.791573919332,11.0745182699569,-8.59521696015941,12.2822032616449,-13.4702914074816,15.0280985861966,-17.421390733217,13.3203747313034,-14.8590355387345,12.8228530613819,-16.97222849724,11.0239682400076,"pop"
"1203",175.037562722755,14.5963199664643,-17.6793340232437,18.7630137501982,-20.1686547374319,16.192653159857,-21.3275637983544,17.3501253572978,-15.9610365850598,10.0868289519754,-5.31167904079989,3.90558806355088,"pop"
"1205",170.892474208569,4.25133276507053,-8.24186348304272,15.5852267887382,-11.6103079327041,14.8868442810114,-13.1711897530715,14.2882050593288,-13.3032751999962,18.7312317642534,-9.79050012361956,16.1038761721269,"pop"
"1207",174.234638665146,5.97681117860457,-12.6630021939104,14.091637158067,-20.5669318548652,14.310442757873,-13.4761822669129,18.497183738298,-9.99628463074588,20.810537393492,-7.0576180923877,17.6331396974779,"pop"
"1210",177.388687599103,3.30906117812077,-13.3690645511781,15.7056814717987,-15.0997659795779,17.6617616264763,-10.3784611505709,16.6588360363764,-9.13628384862275,19.5844983839124,-7.25270546368475,13.0076636175921,"pop"
"1212",178.12084785853,14.0361578180205,-9.49473633374274,10.4344423990182,-14.4293474740376,15.5573405680646,-18.8921113031497,6.9410865150384,-10.6677774825955,14.3526736025747,-9.83881538523723,14.7926939608444,"pop"
"1213",181.542802806192,9.31860397637634,-10.8523418576303,13.8078472577111,-14.4748456271922,13.9770451768026,-14.2204363605131,12.5900887084727,-14.705092180122,13.3011840880259,-14.5136005230179,19.47847721752,"pop"
"1225",166.884247246549,8.47086474041942,-6.76465978549233,13.740846280859,-10.2688204098756,20.4751153116798,-15.7312937133322,13.825861304563,-16.1488417267568,13.8090869525739,-16.4634228176079,9.15867774649727,"pop"
"1226",168.35275154509,8.77722288275942,-4.47142027524588,17.2701861304748,-15.5734591337499,16.1626253055077,-15.7368256163497,14.142551731534,-15.1711562411978,14.9688211221118,-14.0772511018343,11.2993713717912,"pop"
"1230",175.137505660217,6.4729561243944,-11.3245142048519,15.5511404422223,-18.4582607203003,21.0366510334155,-11.1970410795149,16.9469739837508,-18.5759780503326,13.2693935248547,-17.9206900845457,15.4407397061169,"pop"
"1233",175.192171165947,9.563161070428,-14.1198333398894,12.5014961928303,-15.8233137205849,17.2775272109404,-12.4198477029934,16.7356480591717,-15.0305354563244,10.5580426435951,-13.6709652027718,15.2727741222906,"pop"
"1237",171.908055099386,5.24790193581837,-16.8906329560102,20.6549930264864,-12.2162563488429,15.7249495665952,-10.9822407318517,15.6372420033731,-10.8312790153113,13.1686919815563,-6.98084920662189,16.1605425007565,"pop"
"1239",172.764116422817,6.1997508532705,-16.8177190391244,20.5849329767494,-12.7755188343555,14.6803290156906,-12.6981704035689,13.8965623919312,-12.5026004305621,12.1254958808,-7.53043106864207,16.7026240391513,"pop"
"1240",175.782414983335,7.10833470589537,-14.5802177611699,20.4660394514558,-15.6246724537394,15.407420985123,-17.9314446912386,15.0975049437294,-14.1058760140239,11.1304837530624,-7.41801848542984,13.4437952817786,"pop"
"1244",159.677362261942,17.5474715510036,-1.76388036329313,10.3273147105571,-9.59214669436107,13.6157687185055,-8.55996837782008,11.9390875300596,-10.0081468310945,9.62390071870226,-9.11233144116873,8.94798444426035,"pop"
"1248",157.446282870472,8.14324686303867,-8.62699553442392,19.5534550802497,-28.6452615511614,6.29114548572054,-14.0483652927157,10.8538325015687,-11.4714577832294,5.66004351234917,-3.24780165819787,-7.74785807736987,"pop"
"1250",163.326660088742,16.081469301404,-13.0165791572514,11.6869890455694,-10.5480392559069,5.44221376925613,-11.8773827923547,13.8416465524263,-9.06702908742291,11.7417397807974,-5.62644397791501,8.33613857381825,"pop"
"1255",151.33504908654,13.2463744140978,-10.1620788479495,6.40774172038688,-13.4554592660584,3.30996946577782,-13.9272298765496,5.83651407829257,-13.1703065523385,8.14056548605177,-11.9346848851625,6.58852234542853,"pop"
"1256",151.101753511339,12.5137414443369,-9.17482646169055,4.91511115053649,-12.6595689739123,5.65470908120622,-15.8378962839379,5.89039157640625,-15.7587068664209,7.78402096460289,-8.68813966842556,8.66718354594172,"pop"
"1258",148.28796960119,15.6328855611939,-10.7006385664744,3.95821596834474,-10.6492730887857,3.18252041064235,-13.4154539450098,0.900408606116065,-14.5381671173052,7.12497094269853,-10.9310965621629,5.23078273850012,"pop"
"1259",175.524489891342,5.33080231237861,-6.09035118714233,14.5824207115855,-14.0962920773252,19.6262267729772,-18.6293551434151,14.6042392312705,-15.2957039478106,15.2680307326826,-11.550123976662,16.1272451715135,"pop"
"1273",182.407987691875,7.36460804151757,-15.8861523138847,17.773324021361,-20.1130363402972,16.4799865146951,-14.1045077231077,20.9093605214969,-13.3560813379059,16.3672162995083,-17.436235070015,13.5509685705528,"pop"
"1274",183.194567533101,6.45415138088292,-16.4182107652773,18.2910449765407,-20.6605233237038,18.0242327188535,-14.1712113713246,20.7207850917786,-13.4514331982156,18.3370049711392,-16.4512759468428,15.1712650864098,"pop"
"1284",170.627723950711,8.63682256910726,-13.8165451808112,15.0054939473619,-15.3888329293704,16.7442568264022,-16.3812812256297,20.5527111317306,-13.3783390662574,14.9734459876559,-9.94323123865871,10.7315811447444,"pop"
"1288",177.022554763049,3.32683784591647,-5.74668005570211,7.77594925556993,-9.69307599049343,11.281918923642,-13.9637495304689,15.2668068006775,-12.8200744694274,12.7797234505753,-9.18366344239416,11.192313154396,"pop"
"1294",165.522217417315,9.93413180888939,-3.81299436601932,12.7910233071425,-20.160709127961,15.6972358994793,-20.2624650917483,9.1368245121643,-15.7343078354297,12.0386533737391,-14.3518298553296,14.2815697837918,"pop"
"1301",174.487802331755,6.54524820838945,-13.0932026063482,15.9245454751264,-14.4384666195119,17.9180290133225,-10.304035880485,14.6141202319188,-13.6350478206886,21.3444660423566,-13.7240710474054,15.6250137043344,"pop"
"1307",161.968284012619,9.90631865138269,-11.384179858838,13.6023253047518,-13.2689249062003,10.2977816836534,-13.3274136781387,10.378200056444,-15.0209937935692,13.4840344932636,-16.5388136865995,13.2993679528347,"pop"
"1314",171.146246445889,13.7805388254685,-14.8867341433228,9.45331813143504,-14.1860659788754,11.9902453647286,-14.7787225945869,12.0018350674068,-11.3558007854081,10.2805709022811,-12.8849361093449,9.10681970431117,"pop"
"1316",175.631225447821,4.91049925660821,-11.907877117214,13.8800158698116,-13.9244692472903,21.0296182449656,-13.7809747940961,16.4524488136051,-15.3017484532706,17.9618625224173,-14.0280911334899,18.5274637196286,"pop"
"1317",178.269948545692,6.69484217622474,-14.0342065524982,12.4962311648727,-13.0671371317802,21.3408076772534,-14.0975699028305,18.5056325935667,-14.6843497973313,16.7094397339101,-15.4050681808253,18.3431842753615,"pop"
"1318",176.562197510531,8.76634106534346,-14.3315592868726,12.2997531697065,-18.0513309105931,15.9827315003283,-15.9082624506547,14.3148330101047,-15.0929114478782,12.5437821874694,-15.2692890786633,13.2007451918396,"pop"
"1320",159.614905081839,20.6174397815843,-17.9699788520242,13.3722023688225,-11.3752661439661,12.2146841789741,-13.1528237620351,5.30762027152469,-7.86264828609649,1.71465712453274,-2.68915445267064,2.71501205365906,"pop"
"1321",166.373380955556,16.643957115556,-15.6998432323198,14.4103675342013,-18.4777638789536,14.6158287547136,-15.3849957563492,10.7136828096435,-12.9054767747741,2.7906029523689,-16.3209507276182,9.61281016467407,"pop"
"1329",159.117992212707,4.34358091916096,-4.5899300300183,15.1878431516285,-19.5236124164883,18.6365763544604,-8.65045793156309,6.22138294902294,-14.7579614348992,11.6976205684831,-12.2115207865981,18.7446376188672,"pop"
"1334",176.051612286344,9.37322883097264,-7.33223687536437,5.07332990234238,-14.6882224272631,15.6378450048374,-13.218235827403,17.903747606271,-14.6016360752734,18.2566473375962,-10.3551063254746,16.0417672413545,"pop"
"1336",176.516224309533,10.8239921800517,-7.47656127396676,10.5350297815152,-16.0921688538964,14.5869428752519,-17.141349974003,15.9308501086737,-14.7326642527093,16.4080990508871,-12.0914916872914,11.4516788836991,"pop"
"1338",164.427918596116,4.36437644657786,-1.20385328985971,11.8598221972892,-15.1573211327659,18.8199554631622,-16.9017324724996,20.9689629962759,-17.0122439970607,11.9183639055577,-14.1712844318468,15.5499385283482,"pop"
"1344",169.345096020094,9.54760911814914,-8.61225163694263,11.1738229481235,-18.2513324752453,15.6593663113641,-13.9220504745242,18.7480486208865,-9.69775492790072,10.265419598805,-8.62467902240014,17.9703243990281,"pop"
"1350",154.956276051687,21.0723262501011,-8.57659381631473,4.27237652672479,-1.69912900877312,14.3036869326354,-14.2697879130158,10.5411363719318,-4.53496160977576,5.50219636590585,-12.9102707876981,3.9489014567295,"pop"
"1353",166.946048205627,13.9422038038432,-10.5198589936052,9.68821759418769,-11.7308819343555,14.0067430618726,-13.5466499748546,14.6940818058753,-15.0564867578038,6.74252554581412,-13.2181268898816,13.5779774035359,"pop"
"1356",179.36245082641,6.27708399852588,-9.0124718568055,10.7216274296311,-17.1070548465522,17.3408142761892,-18.893675812122,18.5603137380269,-17.6178156284445,18.4929517677476,-15.395366475843,16.3624607251821,"pop"
"1362",178.932486023336,8.5802115384107,-21.2409321295973,13.2874056291142,-11.3926033963894,16.596521369609,-12.5143251643985,17.3966235201791,-15.8230739703463,19.720713491924,-12.1305491085982,6.13916531575537,"pop"
"1370",179.006070668814,9.58733963505549,-14.4210845466113,12.5828404016908,-14.0572347861888,19.4137646652189,-18.7865537760711,16.3359784900147,-16.9293659384786,15.8410492824319,-15.1938612067147,11.5432063608406,"pop"
"1374",166.26022551285,5.16220861512791,-9.23854631441078,23.5108299164219,-12.8448922363011,14.4237600166801,-10.8343258009356,14.8108982898777,-12.0062509506705,11.9816056872546,-20.0333362231101,12.6335723509633,"pop"
"1375",163.532886716208,7.66557947145552,-8.53231371573017,19.9715063778259,-10.5291516221826,13.4844449088452,-6.645567675337,9.54242145224118,-13.7124854386951,8.99106405017458,-16.7138925786458,12.3667601147463,"pop"
"1376",182.658681669465,4.43251011902768,-9.88226873307529,13.1797279723925,-12.4738756143078,13.2931705120442,-14.7783334001958,12.5325126167558,-15.2700513744293,11.9199627421104,-17.9305888306558,15.1704525758039,"pop"
"1377",181.435082293096,4.85021966251946,-8.78228694626873,12.7614954890658,-12.5427427995366,12.1853515749538,-15.1713348523016,12.0191994253652,-16.1805199380669,12.7007422083562,-16.7530435144262,15.8244019307234,"pop"
"1381",178.724720892859,7.6031295240471,-8.57934930822039,17.1105956803798,-17.8202572538823,10.1700218844896,-16.462324813772,16.5235622517274,-18.2612304980492,13.8566174334469,-15.1846906862707,11.8874782943996,"pop"
"1383",176.916312880888,6.68965668299454,-10.8629847036091,18.1360379361105,-13.1073065783989,10.3220271469911,-14.6993538291782,14.0724354622074,-17.0771510643858,9.3230585947177,-12.7309317439405,12.7366086857081,"pop"
"1390",170.924035182259,3.69174386847851,-6.48784445869109,21.6329300204823,-20.3534461622282,18.2174892444631,-20.076339904443,19.0853959723915,-15.7939203345026,15.6114979173104,-13.6759133702768,9.00283245273765,"pop"
"1391",162.490256583973,7.98290335045789,-9.0734886637206,18.1889177911669,-6.42902687962123,15.7099020411264,-10.2189407857621,14.5661769966882,-9.62694248782332,13.0883697103832,-13.5115878348912,12.7779395380027,"pop"
"1397",163.370302034571,15.6986750022068,-14.2568390447518,17.7221580781651,-16.3532456085144,17.5812967730386,-5.49198351886863,3.80982677717508,-12.3773674977846,7.92447802917658,-2.70049832561006,1.00694900385694,"pop"
"1402",168.582692011514,10.5441602573609,-18.8591337504434,22.4577408157169,-12.1091682420482,13.1280741011026,-8.28924889204553,9.00776828791156,-10.3286222506044,9.10572444386536,-7.17855749345136,8.09534058512425,"pop"
"1403",186.700500118416,4.36524202839604,-10.3784652265939,9.98016797782887,-13.6847320405771,14.3476681198332,-17.3271041149231,10.2381581959063,-8.55144403495342,8.84158712979463,-9.28132418544934,8.64924482351005,"pop"
"1404",189.056764227213,4.63091377456847,-10.5895347957653,9.4567490773359,-14.6321234759411,16.798828458324,-20.3300773835242,12.6879200124059,-10.5683425091086,11.9236649935719,-11.9500210658268,10.6078031710353,"pop"
"1414",178.394987026084,2.06994423524438,-3.54972193734829,16.5667987988521,-16.6648013063065,16.1395311110545,-15.3348220629037,18.5759645730449,-16.0712461603983,11.7215712608007,-10.7353514467834,14.7752229804969,"pop"
"1420",176.861676082354,5.7830849592742,-14.5123269065975,19.6728595179755,-13.8736006232156,16.9655826069901,-18.6092735495843,17.603441768724,-11.8701321994674,16.3811397121119,-13.8429011461612,16.7971463670849,"pop"
"1428",154.235417801716,19.9893866431643,-13.2496790896847,9.52692517076894,-7.11476395135628,11.2694839174148,-9.08860300320952,3.58293143229788,-9.30362549150248,3.90712762433887,-2.44593730244621,1.97840322114937,"pop"
"1431",172.027311336248,8.95612895874026,-9.90790276160731,11.7652381619217,-4.15823459159738,11.0439915661946,-8.56143027936817,13.679071127309,-13.6551055620744,12.0707069421242,-8.61862312801914,10.5130964022235,"pop"
"1433",144.163458381512,18.4586662338363,-15.7641111670881,3.5487824269963,0.132173546838313,5.28830075154726,-7.87598775104504,4.21509438836019,-13.2547562413414,1.28663217373823,-6.40399869660749,4.24356394833808,"pop"
"1436",167.931798870403,17.3785164371989,-17.4386789771011,13.3010820146322,-9.88383073030546,11.222045697347,-7.73470871942997,11.0008067077205,-10.6446529564507,6.31891995694983,-9.83412409490428,6.37585599053586,"pop"
"1438",174.572680344912,10.1552956211331,-11.6152910688771,20.2943698527962,-15.2039217850228,13.5998519605607,-13.6082678996655,17.511118908653,-12.0792081614819,13.0403592486105,-6.61626445169179,14.4624292428532,"pop"
"1441",163.735155322247,12.0929204891321,-16.7270503294755,15.3724216013636,-4.59773249474006,16.8428494279504,-1.77893218577919,15.1238630943215,-6.32768860544363,18.5092938972238,-7.88782838191645,9.09358272570493,"pop"
"1442",171.657032983154,12.4119166148998,-13.2231186777266,8.65072053412757,-10.4004732035469,15.6760216172686,-11.3329476350462,13.3580874287947,-14.1944731051069,25.7757468414297,-6.32507762805686,12.0600937666739,"pop"
"1443",171.081011348989,13.5866547822048,-13.4080033445774,8.94551752038974,-10.8344703530794,14.4296640966837,-8.46303333771441,11.0805147248574,-10.7527428177104,21.4938875910973,-7.54373191086751,9.7774222773327,"pop"
"1446",168.017059269409,18.9055657654411,-9.91980037152376,5.21036765250695,-18.0016993083249,15.023859113288,-11.8570879642325,8.3920441433524,-7.18759024741308,15.2504657444992,-11.5564321041967,7.20489137801162,"pop"
"1476",156.578669609697,8.41870743535737,-4.43954336399916,14.6986036266132,-7.56805410037419,13.1582826403811,-11.261175896292,13.9894574875377,-7.84385589279921,10.0960794149623,-15.8180735546296,5.75947598536561,"pop"
"1489",167.813191558898,8.65081799828622,-10.7101358059625,16.4976318292766,-15.3203991228578,15.1718444913114,-14.7326769077674,12.445000598805,-10.7992026414942,18.794485327335,-9.44347786670694,13.8186054689328,"pop"
"1497",180.682250126728,5.86751931876403,-4.94429688383551,11.8446415299066,-12.3329528566645,10.5260042078774,-18.1021529173274,11.2785368297178,-15.0124761543429,15.8496393355589,-9.94408895045695,15.621847491523,"pop"
"1505",181.068600602585,4.7955128420591,-10.9176498982577,15.5163285076665,-16.6908219240524,18.0743220789022,-20.1610247314965,18.7089297705997,-13.646485415761,15.684990465423,-10.7666099682209,16.4501577691599,"pop"
"1509",182.611188449247,6.17612863952306,-12.6192293917092,18.7029225267604,-17.1026603515778,18.9103380520359,-21.201283434418,17.6844569749171,-14.7358641859889,17.5563950289392,-12.782371534667,16.5795524314724,"pop"
"1512",173.660488820808,10.9005647291585,-11.6059591904626,4.48033272934309,-8.63390133155206,16.7588822218573,-14.8568738176084,16.7053829729086,-15.5646916805112,18.1610810983934,-13.4645595193027,16.4223801949551,"pop"
"1514",182.009860265059,5.45857205287977,-12.6798017669176,9.30062363665546,-11.8206281476897,14.6590032783591,-13.8147309837944,14.2532652916903,-15.9355796946255,16.4969755432087,-13.8125512009261,16.1218024746844,"pop"
"1516",182.634662423563,4.64665794778297,-13.2193362113998,8.76898639977745,-10.3155309380326,15.414040004327,-13.1633560129629,13.8440904015783,-15.3562847375259,16.3287318531811,-14.5220798814674,15.6552480209523,"pop"
"1529",123.560139990973,33.6590685174851,2.95257144375995,-15.8668351290592,-10.8131764948562,0.191339224922383,0.759238521930997,-2.05929252226487,-4.40357746894626,-13.0568188681411,-8.04416973933373,0.868861195415902,"pop"
"1535",160.048560564462,16.9311284107336,-7.53789393355364,5.75694015894126,-4.04635848985982,11.4407574017399,-16.2225547701616,15.9431856688065,-17.4146644889814,5.68267023258023,-6.9012597247417,12.4761822571238,"pop"
"1536",173.626839837261,7.19921260590215,-7.34115337311655,8.80273136550038,-11.6981086776683,15.3318852328493,-25.1288259869912,14.7567892609398,-15.3195275730209,6.14908701243642,-12.462639014206,11.6413961648755,"pop"
"1541",185.568426559845,3.47771707227685,-9.04694094056165,10.490858854642,-6.8581764161624,14.0286114942243,-9.23632618522107,10.812684896878,-11.2774339540408,13.3111124323577,-11.6497187896667,10.6879879800624,"pop"
"1551",179.332053685155,7.4947943911649,-10.2327471792112,16.6257234924958,-20.492236440933,14.4169171912403,-15.1002998079706,14.0918741842792,-19.0148573642921,11.9069091597691,-13.8167819855676,13.6624746546433,"pop"
"1553",166.175020712003,6.47442159690383,-5.82314174234562,18.7929379832058,-11.8777866490095,19.3405268415416,-21.6859722817576,13.5517420247563,-16.3458950280005,16.4456936148684,-14.768074696142,12.825862801581,"pop"
"1556",170.117368478493,8.73378848526965,-6.35380387315833,16.0944990241361,-14.7766314832136,20.0177200504341,-18.9271065498228,14.5450773382233,-18.4759919895125,12.9695402140726,-15.5137978707901,16.5680383920292,"pop"
"1559",172.425568255185,-2.19599809096027,0.814724613977507,15.1591705415069,-10.4053422045184,14.2271380964699,-12.1818131446345,14.8553258925684,-15.6084963142342,17.9963569980491,-14.2946966693846,19.2579809241685,"pop"
"1560",177.40916456575,-1.15500765097295,-5.02204350028929,13.1253985732254,-11.7538470006706,14.9706821584679,-10.4869680365411,19.0205924045893,-13.177348089623,18.3849545342135,-13.4231202468592,17.4541285263182,"pop"
"1563",179.488394399667,2.24296401400761,-5.12249842814277,9.71417934387878,-12.5341893835762,15.7285574860118,-9.50736836465625,18.5325063833543,-14.8455561475326,14.6980748192523,-19.0199235473447,17.7205632643944,"pop"
"1570",178.203495066802,7.64151495228945,-13.0923099056301,17.1666582060576,-15.1004184300322,14.1774744035089,-15.5039171811417,14.6267043753108,-20.1640958776143,14.9825113965768,-11.0536698729658,15.0855936694481,"pop"
"1573",172.291079511319,4.44773822570182,-6.33656984683777,17.0642086758498,-8.14906636895426,13.7155081862354,-7.29048337747398,10.1389114938085,-8.40765222626028,17.1847352421485,-10.4540959434358,14.124089565268,"pop"
"1574",168.740463741806,8.91235080291201,-9.14279305190247,18.1266292491639,-12.5133729161843,18.5174629094939,-11.802402349793,15.0392928982216,-11.9886841333256,17.029815743021,-9.90290795192418,12.5099428725854,"pop"
"1582",180.954222362059,7.32762872657391,-7.4624323593517,14.9668411544831,-14.4181564045977,15.5458685819835,-17.6608932514886,15.0074502481659,-15.1467805081195,15.3946250096739,-14.2092512593878,12.1134292734321,"pop"
